Job running on nodes: jean-zay-iam08
Resolved 60 packages in 73ms
Configuring sharding...
Number of distributed processes = 1
Number of total devices: 8
0/1 : global [CudaDevice(id=0), CudaDevice(id=1), CudaDevice(id=2), CudaDevice(id=3), CudaDevice(id=4), CudaDevice(id=5), CudaDevice(id=6), CudaDevice(id=7)]
0/1 : local [CudaDevice(id=0), CudaDevice(id=1), CudaDevice(id=2), CudaDevice(id=3), CudaDevice(id=4), CudaDevice(id=5), CudaDevice(id=6), CudaDevice(id=7)]
0/1 : hostname:  jean-zay-iam08
args_setup: Namespace(config='/lustre/fswork/projects/rech/rgs/uvm91ap/projects/deepNQS/ConvNext/13_12_24/ExpansionFactor/4/config.yaml', system='Shastry_Sutherland', network='ConvNext')
args: Namespace(config=None, system=None, network=None, L=10, J=[0.8, 1.0], n_blocks=[4], features=[72], expansion_factor=4, net_type='Vanilla', kernel_width=3, downsample_factor=2, init_kernel_width=1, samples_per_rank=512, n_chains_per_rank=512, discard_fraction=0.0, iters=[2500, 2500, 2500, 2500], lr=[0.01, 0.01, 0.01, 0.01], diag_shift=[0.01, 0.01, 0.01, 0.01], diag_shift_factor=[0.0001, 0.0001, 0.0001, 0.0001], r=1e-06, save_base='', save_num=0, seed=104, time_it=0, show_progress=1, chunk_size=512, lr_factor=[0.5, 0.5, 0.5, 0.5], save_every=100, symmetries=0, symmetry_ramping=1, momentum=0.9, checkpoint=1, post_iters=50, sweep_factor=1, double_precision=1)
Double precision enabled =  True
Using net_type=Vanilla
Number of symmetry stages = 4
Maximum no. of parameters = 184392, total number of samples = 4096
Using minSR = True
Running optimization...
Symmetry stage 0/3 on process 0:
Compiling...
  0%|          | 0/1 [00:00<?, ?it/s]2024-12-14 02:07:47.400313: W external/xla/xla/service/gpu/ir_emitter_unnested.cc:1171] Unable to parse backend config for custom call: Could not convert JSON string to proto: Expected : between key:value pair.
= 0 : ui8, lower = t
^
Fall back to parse the raw backend config str.
  0%|          | 0/1 [00:28<?, ?it/s, Energy=66.83+1.61j ± 0.70 [σ²=1989.61]]
100%|██████████| 1/1 [00:00<00:00,  3.43it/s, Energy=66.83+1.61j ± 0.70 [σ²=1989.61]]
100%|██████████| 1/1 [00:00<00:00,  3.42it/s, Energy=66.83+1.61j ± 0.70 [σ²=1989.61]]
Compilation time = 29s
Running optimization...
  0%|          | 0/2500 [00:00<?, ?it/s]2024-12-14 02:08:05.921161: W external/xla/xla/service/gpu/ir_emitter_unnested.cc:1171] Unable to parse backend config for custom call: Could not convert JSON string to proto: Expected : between key:value pair.
= 0 : ui8, lower = t
^
Fall back to parse the raw backend config str.
  0%|          | 0/2500 [00:14<?, ?it/s, Energy=14.40-0.05j ± 0.58 [σ²=1390.29]]
  0%|          | 0/2500 [00:01<?, ?it/s, Energy=-15.11-0.51j ± 0.46 [σ²=861.35]]
 47%|████▋     | 1182/2500 [36:27<40:37,  1.85s/it, Energy=-179.345-0.002j ± 0.030 [σ²=3.784]]
 47%|████▋     | 1183/2500 [36:27<40:35,  1.85s/it, Energy=-179.345-0.002j ± 0.030 [σ²=3.784]]
 47%|████▋     | 1183/2500 [36:29<40:35,  1.85s/it, Energy=-179.401-0.003j ± 0.033 [σ²=4.463]]
 47%|████▋     | 1184/2500 [36:29<40:30,  1.85s/it, Energy=-179.401-0.003j ± 0.033 [σ²=4.463]]
 47%|████▋     | 1184/2500 [36:31<40:30,  1.85s/it, Energy=-179.456-0.000j ± 0.031 [σ²=3.948]]
 47%|████▋     | 1185/2500 [36:31<40:29,  1.85s/it, Energy=-179.456-0.000j ± 0.031 [σ²=3.948]]
 47%|████▋     | 1185/2500 [36:33<40:29,  1.85s/it, Energy=-179.394+0.001j ± 0.030 [σ²=3.761]]
 47%|████▋     | 1186/2500 [36:33<40:28,  1.85s/it, Energy=-179.394+0.001j ± 0.030 [σ²=3.761]]
 47%|████▋     | 1186/2500 [36:35<40:28,  1.85s/it, Energy=-179.424-0.000j ± 0.033 [σ²=4.479]]
 47%|████▋     | 1187/2500 [36:35<40:22,  1.85s/it, Energy=-179.424-0.000j ± 0.033 [σ²=4.479]]
 47%|████▋     | 1187/2500 [36:37<40:22,  1.85s/it, Energy=-179.326-0.001j ± 0.033 [σ²=4.577]]
 48%|████▊     | 1188/2500 [36:37<40:22,  1.85s/it, Energy=-179.326-0.001j ± 0.033 [σ²=4.577]]
 48%|████▊     | 1188/2500 [36:39<40:22,  1.85s/it, Energy=-179.413-0.000j ± 0.031 [σ²=4.032]]
 48%|████▊     | 1189/2500 [36:39<40:21,  1.85s/it, Energy=-179.413-0.000j ± 0.031 [σ²=4.032]]
 48%|████▊     | 1189/2500 [36:40<40:21,  1.85s/it, Energy=-179.414-0.001j ± 0.031 [σ²=3.956]]
 48%|████▊     | 1190/2500 [36:40<40:20,  1.85s/it, Energy=-179.414-0.001j ± 0.031 [σ²=3.956]]
 48%|████▊     | 1190/2500 [36:42<40:20,  1.85s/it, Energy=-179.490+0.000j ± 0.030 [σ²=3.707]]
 48%|████▊     | 1191/2500 [36:42<40:18,  1.85s/it, Energy=-179.490+0.000j ± 0.030 [σ²=3.707]]
 48%|████▊     | 1191/2500 [36:44<40:18,  1.85s/it, Energy=-179.443-0.001j ± 0.031 [σ²=4.020]]
 48%|████▊     | 1192/2500 [36:44<40:14,  1.85s/it, Energy=-179.443-0.001j ± 0.031 [σ²=4.020]]
 48%|████▊     | 1192/2500 [36:46<40:14,  1.85s/it, Energy=-179.418-0.003j ± 0.028 [σ²=3.160]]
 48%|████▊     | 1193/2500 [36:46<40:13,  1.85s/it, Energy=-179.418-0.003j ± 0.028 [σ²=3.160]]
 48%|████▊     | 1193/2500 [36:48<40:13,  1.85s/it, Energy=-179.428+0.000j ± 0.031 [σ²=4.030]]
 48%|████▊     | 1194/2500 [36:48<40:12,  1.85s/it, Energy=-179.428+0.000j ± 0.031 [σ²=4.030]]
 48%|████▊     | 1194/2500 [36:50<40:12,  1.85s/it, Energy=-179.428+0.000j ± 0.031 [σ²=3.918]]
 48%|████▊     | 1195/2500 [36:50<40:07,  1.84s/it, Energy=-179.428+0.000j ± 0.031 [σ²=3.918]]
 48%|████▊     | 1195/2500 [36:51<40:07,  1.84s/it, Energy=-179.397-0.001j ± 0.034 [σ²=4.659]]
 48%|████▊     | 1196/2500 [36:51<40:06,  1.85s/it, Energy=-179.397-0.001j ± 0.034 [σ²=4.659]]
 48%|████▊     | 1196/2500 [36:53<40:06,  1.85s/it, Energy=-179.430+0.004j ± 0.031 [σ²=3.825]]
 48%|████▊     | 1197/2500 [36:53<40:06,  1.85s/it, Energy=-179.430+0.004j ± 0.031 [σ²=3.825]]
 48%|████▊     | 1197/2500 [36:55<40:06,  1.85s/it, Energy=-179.442+0.003j ± 0.034 [σ²=4.721]]
 48%|████▊     | 1198/2500 [36:55<40:05,  1.85s/it, Energy=-179.442+0.003j ± 0.034 [σ²=4.721]]
 48%|████▊     | 1198/2500 [36:57<40:05,  1.85s/it, Energy=-179.401+0.003j ± 0.035 [σ²=4.960]]
 48%|████▊     | 1199/2500 [36:58<43:39,  2.01s/it, Energy=-179.401+0.003j ± 0.035 [σ²=4.960]]
 48%|████▊     | 1199/2500 [36:59<43:39,  2.01s/it, Energy=-179.379+0.003j ± 0.036 [σ²=5.274]]
 48%|████▊     | 1200/2500 [36:59<42:31,  1.96s/it, Energy=-179.379+0.003j ± 0.036 [σ²=5.274]]
 48%|████▊     | 1200/2500 [37:01<42:31,  1.96s/it, Energy=-179.422-0.001j ± 0.032 [σ²=4.271]]
 48%|████▊     | 1201/2500 [37:01<41:42,  1.93s/it, Energy=-179.422-0.001j ± 0.032 [σ²=4.271]]
 48%|████▊     | 1201/2500 [37:03<41:42,  1.93s/it, Energy=-179.441+0.001j ± 0.033 [σ²=4.579]]
 48%|████▊     | 1202/2500 [37:03<41:06,  1.90s/it, Energy=-179.441+0.001j ± 0.033 [σ²=4.579]]
 48%|████▊     | 1202/2500 [37:05<41:06,  1.90s/it, Energy=-179.439+0.002j ± 0.032 [σ²=4.266]]
 48%|████▊     | 1203/2500 [37:05<40:40,  1.88s/it, Energy=-179.439+0.002j ± 0.032 [σ²=4.266]]
 48%|████▊     | 1203/2500 [37:07<40:40,  1.88s/it, Energy=-179.409-0.002j ± 0.031 [σ²=3.853]]
 48%|████▊     | 1204/2500 [37:07<40:21,  1.87s/it, Energy=-179.409-0.002j ± 0.031 [σ²=3.853]]
 48%|████▊     | 1204/2500 [37:09<40:21,  1.87s/it, Energy=-179.418+0.000j ± 0.031 [σ²=3.829]]
 48%|████▊     | 1205/2500 [37:09<40:12,  1.86s/it, Energy=-179.418+0.000j ± 0.031 [σ²=3.829]]
 48%|████▊     | 1205/2500 [37:10<40:12,  1.86s/it, Energy=-179.422-0.004j ± 0.031 [σ²=3.955]]
 48%|████▊     | 1206/2500 [37:10<40:01,  1.86s/it, Energy=-179.422-0.004j ± 0.031 [σ²=3.955]]
 48%|████▊     | 1206/2500 [37:12<40:01,  1.86s/it, Energy=-179.421-0.004j ± 0.031 [σ²=3.820]]
 48%|████▊     | 1207/2500 [37:12<39:56,  1.85s/it, Energy=-179.421-0.004j ± 0.031 [σ²=3.820]]
 48%|████▊     | 1207/2500 [37:14<39:56,  1.85s/it, Energy=-179.457+0.001j ± 0.039 [σ²=6.182]]
 48%|████▊     | 1208/2500 [37:14<39:49,  1.85s/it, Energy=-179.457+0.001j ± 0.039 [σ²=6.182]]
 48%|████▊     | 1208/2500 [37:16<39:49,  1.85s/it, Energy=-179.386-0.002j ± 0.030 [σ²=3.781]]
 48%|████▊     | 1209/2500 [37:16<39:47,  1.85s/it, Energy=-179.386-0.002j ± 0.030 [σ²=3.781]]
 48%|████▊     | 1209/2500 [37:18<39:47,  1.85s/it, Energy=-179.411-0.002j ± 0.028 [σ²=3.215]]
 48%|████▊     | 1210/2500 [37:18<39:45,  1.85s/it, Energy=-179.411-0.002j ± 0.028 [σ²=3.215]]
 48%|████▊     | 1210/2500 [37:20<39:45,  1.85s/it, Energy=-179.337-0.003j ± 0.031 [σ²=3.870]]
 48%|████▊     | 1211/2500 [37:20<39:45,  1.85s/it, Energy=-179.337-0.003j ± 0.031 [σ²=3.870]]
 48%|████▊     | 1211/2500 [37:22<39:45,  1.85s/it, Energy=-179.448+0.001j ± 0.034 [σ²=4.689]]
 48%|████▊     | 1212/2500 [37:22<39:43,  1.85s/it, Energy=-179.448+0.001j ± 0.034 [σ²=4.689]]
 48%|████▊     | 1212/2500 [37:23<39:43,  1.85s/it, Energy=-179.374-0.001j ± 0.030 [σ²=3.695]]
 49%|████▊     | 1213/2500 [37:23<39:38,  1.85s/it, Energy=-179.374-0.001j ± 0.030 [σ²=3.695]]
 49%|████▊     | 1213/2500 [37:25<39:38,  1.85s/it, Energy=-179.416-0.000j ± 0.033 [σ²=4.521]]
 49%|████▊     | 1214/2500 [37:25<39:38,  1.85s/it, Energy=-179.416-0.000j ± 0.033 [σ²=4.521]]
 49%|████▊     | 1214/2500 [37:27<39:38,  1.85s/it, Energy=-179.401-0.002j ± 0.027 [σ²=3.064]]
 49%|████▊     | 1215/2500 [37:27<39:32,  1.85s/it, Energy=-179.401-0.002j ± 0.027 [σ²=3.064]]
 49%|████▊     | 1215/2500 [37:29<39:32,  1.85s/it, Energy=-179.394+0.003j ± 0.027 [σ²=3.096]]
 49%|████▊     | 1216/2500 [37:29<39:33,  1.85s/it, Energy=-179.394+0.003j ± 0.027 [σ²=3.096]]
 49%|████▊     | 1216/2500 [37:31<39:33,  1.85s/it, Energy=-179.481+0.001j ± 0.030 [σ²=3.787]]
 49%|████▊     | 1217/2500 [37:31<39:28,  1.85s/it, Energy=-179.481+0.001j ± 0.030 [σ²=3.787]]
 49%|████▊     | 1217/2500 [37:33<39:28,  1.85s/it, Energy=-179.437+0.002j ± 0.028 [σ²=3.282]]
 49%|████▊     | 1218/2500 [37:33<39:29,  1.85s/it, Energy=-179.437+0.002j ± 0.028 [σ²=3.282]]
 49%|████▊     | 1218/2500 [37:34<39:29,  1.85s/it, Energy=-179.451-0.001j ± 0.033 [σ²=4.476]]
 49%|████▉     | 1219/2500 [37:34<39:24,  1.85s/it, Energy=-179.451-0.001j ± 0.033 [σ²=4.476]]
 49%|████▉     | 1219/2500 [37:36<39:24,  1.85s/it, Energy=-179.441+0.003j ± 0.030 [σ²=3.734]]
 49%|████▉     | 1220/2500 [37:36<39:24,  1.85s/it, Energy=-179.441+0.003j ± 0.030 [σ²=3.734]]
 49%|████▉     | 1220/2500 [37:38<39:24,  1.85s/it, Energy=-179.419+0.002j ± 0.028 [σ²=3.296]]
 49%|████▉     | 1221/2500 [37:38<39:19,  1.85s/it, Energy=-179.419+0.002j ± 0.028 [σ²=3.296]]
 49%|████▉     | 1221/2500 [37:40<39:19,  1.85s/it, Energy=-179.388+0.003j ± 0.028 [σ²=3.138]]
 49%|████▉     | 1222/2500 [37:40<39:19,  1.85s/it, Energy=-179.388+0.003j ± 0.028 [σ²=3.138]]
 49%|████▉     | 1222/2500 [37:42<39:19,  1.85s/it, Energy=-179.429+0.002j ± 0.030 [σ²=3.723]]
 49%|████▉     | 1223/2500 [37:42<39:18,  1.85s/it, Energy=-179.429+0.002j ± 0.030 [σ²=3.723]]
 49%|████▉     | 1223/2500 [37:44<39:18,  1.85s/it, Energy=-179.431+0.000j ± 0.027 [σ²=3.040]]
 49%|████▉     | 1224/2500 [37:44<39:14,  1.85s/it, Energy=-179.431+0.000j ± 0.027 [σ²=3.040]]
 49%|████▉     | 1224/2500 [37:46<39:14,  1.85s/it, Energy=-179.397+0.007j ± 0.033 [σ²=4.503]]
 49%|████▉     | 1225/2500 [37:46<39:16,  1.85s/it, Energy=-179.397+0.007j ± 0.033 [σ²=4.503]]
 49%|████▉     | 1225/2500 [37:47<39:16,  1.85s/it, Energy=-179.445+0.002j ± 0.031 [σ²=3.914]]
 49%|████▉     | 1226/2500 [37:47<39:11,  1.85s/it, Energy=-179.445+0.002j ± 0.031 [σ²=3.914]]
 49%|████▉     | 1226/2500 [37:49<39:11,  1.85s/it, Energy=-179.425+0.003j ± 0.031 [σ²=3.915]]
 49%|████▉     | 1227/2500 [37:49<39:10,  1.85s/it, Energy=-179.425+0.003j ± 0.031 [σ²=3.915]]
 49%|████▉     | 1227/2500 [37:51<39:10,  1.85s/it, Energy=-179.420+0.004j ± 0.032 [σ²=4.085]]
 49%|████▉     | 1228/2500 [37:51<39:11,  1.85s/it, Energy=-179.420+0.004j ± 0.032 [σ²=4.085]]
 49%|████▉     | 1228/2500 [37:53<39:11,  1.85s/it, Energy=-179.441-0.002j ± 0.027 [σ²=2.959]]
 49%|████▉     | 1229/2500 [37:53<39:05,  1.85s/it, Energy=-179.441-0.002j ± 0.027 [σ²=2.959]]
 49%|████▉     | 1229/2500 [37:55<39:05,  1.85s/it, Energy=-179.416+0.000j ± 0.030 [σ²=3.628]]
 49%|████▉     | 1230/2500 [37:55<39:05,  1.85s/it, Energy=-179.416+0.000j ± 0.030 [σ²=3.628]]
 49%|████▉     | 1230/2500 [37:57<39:05,  1.85s/it, Energy=-179.373+0.006j ± 0.030 [σ²=3.630]]
 49%|████▉     | 1231/2500 [37:57<39:05,  1.85s/it, Energy=-179.373+0.006j ± 0.030 [σ²=3.630]]
 49%|████▉     | 1231/2500 [37:58<39:05,  1.85s/it, Energy=-179.411+0.004j ± 0.033 [σ²=4.337]]
 49%|████▉     | 1232/2500 [37:58<39:00,  1.85s/it, Energy=-179.411+0.004j ± 0.033 [σ²=4.337]]
 49%|████▉     | 1232/2500 [38:00<39:00,  1.85s/it, Energy=-179.428-0.001j ± 0.033 [σ²=4.465]]
 49%|████▉     | 1233/2500 [38:00<38:59,  1.85s/it, Energy=-179.428-0.001j ± 0.033 [σ²=4.465]]
 49%|████▉     | 1233/2500 [38:02<38:59,  1.85s/it, Energy=-179.394+0.006j ± 0.029 [σ²=3.546]]
 49%|████▉     | 1234/2500 [38:02<38:56,  1.85s/it, Energy=-179.394+0.006j ± 0.029 [σ²=3.546]]
 49%|████▉     | 1234/2500 [38:04<38:56,  1.85s/it, Energy=-179.457+0.011j ± 0.044 [σ²=7.772]]
 49%|████▉     | 1235/2500 [38:04<38:56,  1.85s/it, Energy=-179.457+0.011j ± 0.044 [σ²=7.772]]
 49%|████▉     | 1235/2500 [38:06<38:56,  1.85s/it, Energy=-179.403+0.002j ± 0.029 [σ²=3.401]]
 49%|████▉     | 1236/2500 [38:06<38:52,  1.85s/it, Energy=-179.403+0.002j ± 0.029 [σ²=3.401]]
 49%|████▉     | 1236/2500 [38:08<38:52,  1.85s/it, Energy=-179.344-0.000j ± 0.032 [σ²=4.153]]
 49%|████▉     | 1237/2500 [38:08<38:52,  1.85s/it, Energy=-179.344-0.000j ± 0.032 [σ²=4.153]]
 49%|████▉     | 1237/2500 [38:10<38:52,  1.85s/it, Energy=-179.416+0.001j ± 0.031 [σ²=4.062]]
 50%|████▉     | 1238/2500 [38:10<38:51,  1.85s/it, Energy=-179.416+0.001j ± 0.031 [σ²=4.062]]
 50%|████▉     | 1238/2500 [38:11<38:51,  1.85s/it, Energy=-179.429+0.007j ± 0.025 [σ²=2.641]]
 50%|████▉     | 1239/2500 [38:11<38:50,  1.85s/it, Energy=-179.429+0.007j ± 0.025 [σ²=2.641]]
 50%|████▉     | 1239/2500 [38:13<38:50,  1.85s/it, Energy=-179.419+0.002j ± 0.030 [σ²=3.689]]
 50%|████▉     | 1240/2500 [38:13<38:48,  1.85s/it, Energy=-179.419+0.002j ± 0.030 [σ²=3.689]]
 50%|████▉     | 1240/2500 [38:15<38:48,  1.85s/it, Energy=-179.435-0.000j ± 0.028 [σ²=3.239]]
 50%|████▉     | 1241/2500 [38:15<38:46,  1.85s/it, Energy=-179.435-0.000j ± 0.028 [σ²=3.239]]
 50%|████▉     | 1241/2500 [38:17<38:46,  1.85s/it, Energy=-179.437+0.000j ± 0.030 [σ²=3.602]]
 50%|████▉     | 1242/2500 [38:17<38:46,  1.85s/it, Energy=-179.437+0.000j ± 0.030 [σ²=3.602]]
 50%|████▉     | 1242/2500 [38:19<38:46,  1.85s/it, Energy=-179.428-0.005j ± 0.032 [σ²=4.209]]
 50%|████▉     | 1243/2500 [38:19<38:44,  1.85s/it, Energy=-179.428-0.005j ± 0.032 [σ²=4.209]]
 50%|████▉     | 1243/2500 [38:21<38:44,  1.85s/it, Energy=-179.425+0.005j ± 0.031 [σ²=4.016]]
 50%|████▉     | 1244/2500 [38:21<38:43,  1.85s/it, Energy=-179.425+0.005j ± 0.031 [σ²=4.016]]
 50%|████▉     | 1244/2500 [38:22<38:43,  1.85s/it, Energy=-179.405+0.014j ± 0.036 [σ²=5.398]]
 50%|████▉     | 1245/2500 [38:22<38:40,  1.85s/it, Energy=-179.405+0.014j ± 0.036 [σ²=5.398]]
 50%|████▉     | 1245/2500 [38:24<38:40,  1.85s/it, Energy=-179.388-0.003j ± 0.033 [σ²=4.386]]
 50%|████▉     | 1246/2500 [38:24<38:35,  1.85s/it, Energy=-179.388-0.003j ± 0.033 [σ²=4.386]]
 50%|████▉     | 1246/2500 [38:26<38:35,  1.85s/it, Energy=-179.397+0.002j ± 0.028 [σ²=3.291]]
 50%|████▉     | 1247/2500 [38:26<38:35,  1.85s/it, Energy=-179.397+0.002j ± 0.028 [σ²=3.291]]
 50%|████▉     | 1247/2500 [38:28<38:35,  1.85s/it, Energy=-179.410-0.001j ± 0.029 [σ²=3.557]]
 50%|████▉     | 1248/2500 [38:28<38:34,  1.85s/it, Energy=-179.410-0.001j ± 0.029 [σ²=3.557]]
 50%|████▉     | 1248/2500 [38:30<38:34,  1.85s/it, Energy=-179.396-0.001j ± 0.030 [σ²=3.756]]
 50%|████▉     | 1249/2500 [38:30<38:33,  1.85s/it, Energy=-179.396-0.001j ± 0.030 [σ²=3.756]]
 50%|████▉     | 1249/2500 [38:32<38:33,  1.85s/it, Energy=-179.401+0.002j ± 0.031 [σ²=3.849]]
 50%|█████     | 1250/2500 [38:32<38:31,  1.85s/it, Energy=-179.401+0.002j ± 0.031 [σ²=3.849]]
 50%|█████     | 1250/2500 [38:34<38:31,  1.85s/it, Energy=-179.415-0.003j ± 0.030 [σ²=3.650]]
 50%|█████     | 1251/2500 [38:34<38:28,  1.85s/it, Energy=-179.415-0.003j ± 0.030 [σ²=3.650]]
 50%|█████     | 1251/2500 [38:35<38:28,  1.85s/it, Energy=-179.434-0.000j ± 0.026 [σ²=2.733]]
 50%|█████     | 1252/2500 [38:35<38:27,  1.85s/it, Energy=-179.434-0.000j ± 0.026 [σ²=2.733]]
 50%|█████     | 1252/2500 [38:37<38:27,  1.85s/it, Energy=-179.405-0.006j ± 0.029 [σ²=3.392]]
 50%|█████     | 1253/2500 [38:37<38:26,  1.85s/it, Energy=-179.405-0.006j ± 0.029 [σ²=3.392]]
 50%|█████     | 1253/2500 [38:39<38:26,  1.85s/it, Energy=-179.381-0.001j ± 0.027 [σ²=3.078]]
 50%|█████     | 1254/2500 [38:39<38:20,  1.85s/it, Energy=-179.381-0.001j ± 0.027 [σ²=3.078]]
 50%|█████     | 1254/2500 [38:41<38:20,  1.85s/it, Energy=-179.477+0.003j ± 0.026 [σ²=2.847]]
 50%|█████     | 1255/2500 [38:41<38:19,  1.85s/it, Energy=-179.477+0.003j ± 0.026 [σ²=2.847]]
 50%|█████     | 1255/2500 [38:43<38:19,  1.85s/it, Energy=-179.378-0.005j ± 0.030 [σ²=3.787]]
 50%|█████     | 1256/2500 [38:43<38:19,  1.85s/it, Energy=-179.378-0.005j ± 0.030 [σ²=3.787]]
 50%|█████     | 1256/2500 [38:45<38:19,  1.85s/it, Energy=-179.426+0.002j ± 0.027 [σ²=2.945]]
 50%|█████     | 1257/2500 [38:45<38:15,  1.85s/it, Energy=-179.426+0.002j ± 0.027 [σ²=2.945]]
 50%|█████     | 1257/2500 [38:46<38:15,  1.85s/it, Energy=-179.436-0.004j ± 0.031 [σ²=3.853]]
 50%|█████     | 1258/2500 [38:46<38:14,  1.85s/it, Energy=-179.436-0.004j ± 0.031 [σ²=3.853]]
 50%|█████     | 1258/2500 [38:48<38:14,  1.85s/it, Energy=-179.397-0.005j ± 0.027 [σ²=2.879]]
 50%|█████     | 1259/2500 [38:48<38:13,  1.85s/it, Energy=-179.397-0.005j ± 0.027 [σ²=2.879]]
 50%|█████     | 1259/2500 [38:50<38:13,  1.85s/it, Energy=-179.384-0.002j ± 0.028 [σ²=3.196]]
 50%|█████     | 1260/2500 [38:50<38:09,  1.85s/it, Energy=-179.384-0.002j ± 0.028 [σ²=3.196]]
 50%|█████     | 1260/2500 [38:52<38:09,  1.85s/it, Energy=-179.452-0.006j ± 0.032 [σ²=4.269]]
 50%|█████     | 1261/2500 [38:52<38:07,  1.85s/it, Energy=-179.452-0.006j ± 0.032 [σ²=4.269]]
 50%|█████     | 1261/2500 [38:54<38:07,  1.85s/it, Energy=-179.501-0.007j ± 0.028 [σ²=3.269]]
 50%|█████     | 1262/2500 [38:54<38:06,  1.85s/it, Energy=-179.501-0.007j ± 0.028 [σ²=3.269]]
 50%|█████     | 1262/2500 [38:56<38:06,  1.85s/it, Energy=-179.427+0.004j ± 0.031 [σ²=3.900]]
 51%|█████     | 1263/2500 [38:56<38:02,  1.85s/it, Energy=-179.427+0.004j ± 0.031 [σ²=3.900]]
 51%|█████     | 1263/2500 [38:58<38:02,  1.85s/it, Energy=-179.374+0.004j ± 0.030 [σ²=3.730]]
 51%|█████     | 1264/2500 [38:58<38:03,  1.85s/it, Energy=-179.374+0.004j ± 0.030 [σ²=3.730]]
 51%|█████     | 1264/2500 [38:59<38:03,  1.85s/it, Energy=-179.467-0.004j ± 0.026 [σ²=2.813]]
 51%|█████     | 1265/2500 [38:59<37:59,  1.85s/it, Energy=-179.467-0.004j ± 0.026 [σ²=2.813]]
 51%|█████     | 1265/2500 [39:01<37:59,  1.85s/it, Energy=-179.465-0.001j ± 0.032 [σ²=4.160]]
 51%|█████     | 1266/2500 [39:01<37:59,  1.85s/it, Energy=-179.465-0.001j ± 0.032 [σ²=4.160]]
 51%|█████     | 1266/2500 [39:03<37:59,  1.85s/it, Energy=-179.389+0.000j ± 0.027 [σ²=3.075]]
 51%|█████     | 1267/2500 [39:03<37:56,  1.85s/it, Energy=-179.389+0.000j ± 0.027 [σ²=3.075]]
 51%|█████     | 1267/2500 [39:05<37:56,  1.85s/it, Energy=-179.402+0.000j ± 0.031 [σ²=4.050]]
 51%|█████     | 1268/2500 [39:05<37:56,  1.85s/it, Energy=-179.402+0.000j ± 0.031 [σ²=4.050]]
 51%|█████     | 1268/2500 [39:07<37:56,  1.85s/it, Energy=-179.461-0.008j ± 0.027 [σ²=2.893]]
 51%|█████     | 1269/2500 [39:07<37:51,  1.85s/it, Energy=-179.461-0.008j ± 0.027 [σ²=2.893]]
 51%|█████     | 1269/2500 [39:09<37:51,  1.85s/it, Energy=-179.392+0.003j ± 0.028 [σ²=3.251]]
 51%|█████     | 1270/2500 [39:09<37:51,  1.85s/it, Energy=-179.392+0.003j ± 0.028 [σ²=3.251]]
 51%|█████     | 1270/2500 [39:10<37:51,  1.85s/it, Energy=-179.404-0.002j ± 0.031 [σ²=3.895]]
 51%|█████     | 1271/2500 [39:10<37:46,  1.84s/it, Energy=-179.404-0.002j ± 0.031 [σ²=3.895]]
 51%|█████     | 1271/2500 [39:12<37:46,  1.84s/it, Energy=-179.426+0.006j ± 0.033 [σ²=4.366]]
 51%|█████     | 1272/2500 [39:12<37:47,  1.85s/it, Energy=-179.426+0.006j ± 0.033 [σ²=4.366]]
 51%|█████     | 1272/2500 [39:14<37:47,  1.85s/it, Energy=-179.361-0.001j ± 0.029 [σ²=3.402]]
 51%|█████     | 1273/2500 [39:14<37:43,  1.84s/it, Energy=-179.361-0.001j ± 0.029 [σ²=3.402]]
 51%|█████     | 1273/2500 [39:16<37:43,  1.84s/it, Energy=-179.388-0.001j ± 0.028 [σ²=3.134]]
 51%|█████     | 1274/2500 [39:16<37:44,  1.85s/it, Energy=-179.388-0.001j ± 0.028 [σ²=3.134]]
 51%|█████     | 1274/2500 [39:18<37:44,  1.85s/it, Energy=-179.393-0.002j ± 0.028 [σ²=3.319]]
 51%|█████     | 1275/2500 [39:18<37:40,  1.84s/it, Energy=-179.393-0.002j ± 0.028 [σ²=3.319]]
 51%|█████     | 1275/2500 [39:20<37:40,  1.84s/it, Energy=-179.462-0.005j ± 0.032 [σ²=4.101]]
 51%|█████     | 1276/2500 [39:20<37:40,  1.85s/it, Energy=-179.462-0.005j ± 0.032 [σ²=4.101]]
 51%|█████     | 1276/2500 [39:22<37:40,  1.85s/it, Energy=-179.438+0.001j ± 0.028 [σ²=3.302]]
 51%|█████     | 1277/2500 [39:22<37:36,  1.85s/it, Energy=-179.438+0.001j ± 0.028 [σ²=3.302]]
 51%|█████     | 1277/2500 [39:23<37:36,  1.85s/it, Energy=-179.393+0.001j ± 0.032 [σ²=4.263]]
 51%|█████     | 1278/2500 [39:23<37:36,  1.85s/it, Energy=-179.393+0.001j ± 0.032 [σ²=4.263]]
 51%|█████     | 1278/2500 [39:25<37:36,  1.85s/it, Energy=-179.380+0.004j ± 0.031 [σ²=4.040]]
 51%|█████     | 1279/2500 [39:25<37:32,  1.84s/it, Energy=-179.380+0.004j ± 0.031 [σ²=4.040]]
 51%|█████     | 1279/2500 [39:27<37:32,  1.84s/it, Energy=-179.428-0.001j ± 0.034 [σ²=4.857]]
 51%|█████     | 1280/2500 [39:27<37:32,  1.85s/it, Energy=-179.428-0.001j ± 0.034 [σ²=4.857]]
 51%|█████     | 1280/2500 [39:29<37:32,  1.85s/it, Energy=-179.417+0.003j ± 0.030 [σ²=3.744]]
