Job running on nodes: jean-zay-iam38
Resolved 60 packages in 123ms
Configuring sharding...
Number of distributed processes = 1
Number of total devices: 8
0/1 : global [CudaDevice(id=0), CudaDevice(id=1), CudaDevice(id=2), CudaDevice(id=3), CudaDevice(id=4), CudaDevice(id=5), CudaDevice(id=6), CudaDevice(id=7)]
0/1 : local [CudaDevice(id=0), CudaDevice(id=1), CudaDevice(id=2), CudaDevice(id=3), CudaDevice(id=4), CudaDevice(id=5), CudaDevice(id=6), CudaDevice(id=7)]
0/1 : hostname:  jean-zay-iam38
args_setup: Namespace(config='/lustre/fswork/projects/rech/rgs/uvm91ap/projects/deepNQS/ConvNext/18_12_24/ExpansionFactor_depth2/3/config.yaml', system='Shastry_Sutherland', network='ConvNext')
args: Namespace(config=None, system=None, network=None, L=10, J=[0.8, 1.0], n_blocks=[2], features=[72], expansion_factor=4, net_type='Vanilla', kernel_width=3, downsample_factor=2, init_kernel_width=1, samples_per_rank=512, n_chains_per_rank=512, discard_fraction=0.0, iters=[2500, 2500, 2500, 2500], lr=[0.01, 0.01, 0.01, 0.01], diag_shift=[0.01, 0.01, 0.01, 0.01], diag_shift_factor=[0.0001, 0.0001, 0.0001, 0.0001], r=1e-06, save_base='', save_num=0, seed=6354, time_it=0, show_progress=1, chunk_size=512, lr_factor=[0.5, 0.5, 0.5, 0.5], save_every=100, symmetries=0, symmetry_ramping=1, momentum=0.9, checkpoint=1, post_iters=50, sweep_factor=1, double_precision=1)
Double precision enabled =  True
Using net_type=Vanilla
Number of symmetry stages = 4
Maximum no. of parameters = 97848, total number of samples = 4096
Using minSR = True
Running optimization...
Symmetry stage 0/3 on process 0:
Compiling...
  0%|          | 0/1 [00:00<?, ?it/s]2024-12-19 06:00:31.025796: W external/xla/xla/service/gpu/ir_emitter_unnested.cc:1171] Unable to parse backend config for custom call: Could not convert JSON string to proto: Expected : between key:value pair.
= 0 : ui8, lower = t
^
Fall back to parse the raw backend config str.
  0%|          | 0/1 [00:23<?, ?it/s, Energy=81.11+0.74j ± 0.60 [σ²=1482.32]]
100%|██████████| 1/1 [00:00<00:00,  4.69it/s, Energy=81.11+0.74j ± 0.60 [σ²=1482.32]]
100%|██████████| 1/1 [00:00<00:00,  4.68it/s, Energy=81.11+0.74j ± 0.60 [σ²=1482.32]]
Compilation time = 24s
Running optimization...
  0%|          | 0/2500 [00:00<?, ?it/s]2024-12-19 06:00:45.966331: W external/xla/xla/service/gpu/ir_emitter_unnested.cc:1171] Unable to parse backend config for custom call: Could not convert JSON string to proto: Expected : between key:value pair.
= 0 : ui8, lower = t
^
Fall back to parse the raw backend config str.
  0%|          | 0/2500 [00:10<?, ?it/s, Energy=40.11+0.10j ± 0.57 [σ²=1324.36]]
  0%|          | 0/2500 [00:01<?, ?it/s, Energy=12.23-0.39j ± 0.50 [σ²=1028.07]]
 56%|█████▌    | 1401/2500 [34:23<27:13,  1.49s/it, Energy=-179.266-0.001j ± 0.036 [σ²=5.410]]
 56%|█████▌    | 1402/2500 [34:23<27:06,  1.48s/it, Energy=-179.266-0.001j ± 0.036 [σ²=5.410]]
 56%|█████▌    | 1402/2500 [34:25<27:06,  1.48s/it, Energy=-179.232-0.001j ± 0.037 [σ²=5.544]]
 56%|█████▌    | 1403/2500 [34:25<27:01,  1.48s/it, Energy=-179.232-0.001j ± 0.037 [σ²=5.544]]
 56%|█████▌    | 1403/2500 [34:26<27:01,  1.48s/it, Energy=-179.308+0.001j ± 0.037 [σ²=5.551]]
 56%|█████▌    | 1404/2500 [34:26<26:57,  1.48s/it, Energy=-179.308+0.001j ± 0.037 [σ²=5.551]]
 56%|█████▌    | 1404/2500 [34:28<26:57,  1.48s/it, Energy=-179.255+0.002j ± 0.036 [σ²=5.303]]
 56%|█████▌    | 1405/2500 [34:28<26:55,  1.47s/it, Energy=-179.255+0.002j ± 0.036 [σ²=5.303]]
 56%|█████▌    | 1405/2500 [34:29<26:55,  1.47s/it, Energy=-179.213+0.000j ± 0.036 [σ²=5.163]]
 56%|█████▌    | 1406/2500 [34:29<26:51,  1.47s/it, Energy=-179.213+0.000j ± 0.036 [σ²=5.163]]
 56%|█████▌    | 1406/2500 [34:30<26:51,  1.47s/it, Energy=-179.282+0.001j ± 0.035 [σ²=5.015]]
 56%|█████▋    | 1407/2500 [34:30<26:48,  1.47s/it, Energy=-179.282+0.001j ± 0.035 [σ²=5.015]]
 56%|█████▋    | 1407/2500 [34:32<26:48,  1.47s/it, Energy=-179.256-0.001j ± 0.037 [σ²=5.721]]
 56%|█████▋    | 1408/2500 [34:32<26:46,  1.47s/it, Energy=-179.256-0.001j ± 0.037 [σ²=5.721]]
 56%|█████▋    | 1408/2500 [34:33<26:46,  1.47s/it, Energy=-179.279+0.001j ± 0.033 [σ²=4.581]]
 56%|█████▋    | 1409/2500 [34:33<26:45,  1.47s/it, Energy=-179.279+0.001j ± 0.033 [σ²=4.581]]
 56%|█████▋    | 1409/2500 [34:35<26:45,  1.47s/it, Energy=-179.277-0.003j ± 0.034 [σ²=4.744]]
 56%|█████▋    | 1410/2500 [34:35<26:43,  1.47s/it, Energy=-179.277-0.003j ± 0.034 [σ²=4.744]]
 56%|█████▋    | 1410/2500 [34:36<26:43,  1.47s/it, Energy=-179.283+0.001j ± 0.039 [σ²=6.198]]
 56%|█████▋    | 1411/2500 [34:36<26:41,  1.47s/it, Energy=-179.283+0.001j ± 0.039 [σ²=6.198]]
 56%|█████▋    | 1411/2500 [34:38<26:41,  1.47s/it, Energy=-179.222-0.001j ± 0.035 [σ²=4.911]]
 56%|█████▋    | 1412/2500 [34:38<26:40,  1.47s/it, Energy=-179.222-0.001j ± 0.035 [σ²=4.911]]
 56%|█████▋    | 1412/2500 [34:39<26:40,  1.47s/it, Energy=-179.241-0.002j ± 0.044 [σ²=7.820]]
 57%|█████▋    | 1413/2500 [34:39<26:37,  1.47s/it, Energy=-179.241-0.002j ± 0.044 [σ²=7.820]]
 57%|█████▋    | 1413/2500 [34:41<26:37,  1.47s/it, Energy=-179.282-0.003j ± 0.035 [σ²=5.017]]
 57%|█████▋    | 1414/2500 [34:41<26:36,  1.47s/it, Energy=-179.282-0.003j ± 0.035 [σ²=5.017]]
 57%|█████▋    | 1414/2500 [34:42<26:36,  1.47s/it, Energy=-179.198-0.000j ± 0.040 [σ²=6.614]]
 57%|█████▋    | 1415/2500 [34:42<26:35,  1.47s/it, Energy=-179.198-0.000j ± 0.040 [σ²=6.614]]
 57%|█████▋    | 1415/2500 [34:44<26:35,  1.47s/it, Energy=-179.306+0.004j ± 0.034 [σ²=4.799]]
 57%|█████▋    | 1416/2500 [34:44<26:33,  1.47s/it, Energy=-179.306+0.004j ± 0.034 [σ²=4.799]]
 57%|█████▋    | 1416/2500 [34:45<26:33,  1.47s/it, Energy=-179.201+0.002j ± 0.034 [σ²=4.820]]
 57%|█████▋    | 1417/2500 [34:45<26:32,  1.47s/it, Energy=-179.201+0.002j ± 0.034 [σ²=4.820]]
 57%|█████▋    | 1417/2500 [34:47<26:32,  1.47s/it, Energy=-179.306+0.000j ± 0.038 [σ²=5.994]]
 57%|█████▋    | 1418/2500 [34:47<26:30,  1.47s/it, Energy=-179.306+0.000j ± 0.038 [σ²=5.994]]
 57%|█████▋    | 1418/2500 [34:48<26:30,  1.47s/it, Energy=-179.247+0.002j ± 0.038 [σ²=6.052]]
 57%|█████▋    | 1419/2500 [34:48<26:29,  1.47s/it, Energy=-179.247+0.002j ± 0.038 [σ²=6.052]]
 57%|█████▋    | 1419/2500 [34:50<26:29,  1.47s/it, Energy=-179.341-0.003j ± 0.037 [σ²=5.752]]
 57%|█████▋    | 1420/2500 [34:50<26:27,  1.47s/it, Energy=-179.341-0.003j ± 0.037 [σ²=5.752]]
 57%|█████▋    | 1420/2500 [34:51<26:27,  1.47s/it, Energy=-179.301+0.004j ± 0.034 [σ²=4.868]]
 57%|█████▋    | 1421/2500 [34:51<26:25,  1.47s/it, Energy=-179.301+0.004j ± 0.034 [σ²=4.868]]
 57%|█████▋    | 1421/2500 [34:53<26:25,  1.47s/it, Energy=-179.255-0.000j ± 0.035 [σ²=5.070]]
 57%|█████▋    | 1422/2500 [34:53<26:24,  1.47s/it, Energy=-179.255-0.000j ± 0.035 [σ²=5.070]]
 57%|█████▋    | 1422/2500 [34:54<26:24,  1.47s/it, Energy=-179.295+0.001j ± 0.035 [σ²=4.987]]
 57%|█████▋    | 1423/2500 [34:54<26:22,  1.47s/it, Energy=-179.295+0.001j ± 0.035 [σ²=4.987]]
 57%|█████▋    | 1423/2500 [34:55<26:22,  1.47s/it, Energy=-179.255+0.001j ± 0.036 [σ²=5.235]]
 57%|█████▋    | 1424/2500 [34:55<26:21,  1.47s/it, Energy=-179.255+0.001j ± 0.036 [σ²=5.235]]
 57%|█████▋    | 1424/2500 [34:57<26:21,  1.47s/it, Energy=-179.199+0.001j ± 0.041 [σ²=6.909]]
 57%|█████▋    | 1425/2500 [34:57<26:19,  1.47s/it, Energy=-179.199+0.001j ± 0.041 [σ²=6.909]]
 57%|█████▋    | 1425/2500 [34:58<26:19,  1.47s/it, Energy=-179.267+0.003j ± 0.035 [σ²=5.085]]
 57%|█████▋    | 1426/2500 [34:58<26:18,  1.47s/it, Energy=-179.267+0.003j ± 0.035 [σ²=5.085]]
 57%|█████▋    | 1426/2500 [35:00<26:18,  1.47s/it, Energy=-179.243+0.002j ± 0.038 [σ²=5.856]]
 57%|█████▋    | 1427/2500 [35:00<26:17,  1.47s/it, Energy=-179.243+0.002j ± 0.038 [σ²=5.856]]
 57%|█████▋    | 1427/2500 [35:01<26:17,  1.47s/it, Energy=-179.211-0.001j ± 0.034 [σ²=4.839]]
 57%|█████▋    | 1428/2500 [35:01<26:16,  1.47s/it, Energy=-179.211-0.001j ± 0.034 [σ²=4.839]]
 57%|█████▋    | 1428/2500 [35:03<26:16,  1.47s/it, Energy=-179.279-0.000j ± 0.042 [σ²=7.188]]
 57%|█████▋    | 1429/2500 [35:03<26:14,  1.47s/it, Energy=-179.279-0.000j ± 0.042 [σ²=7.188]]
 57%|█████▋    | 1429/2500 [35:04<26:14,  1.47s/it, Energy=-179.167-0.001j ± 0.033 [σ²=4.339]]
 57%|█████▋    | 1430/2500 [35:04<26:12,  1.47s/it, Energy=-179.167-0.001j ± 0.033 [σ²=4.339]]
 57%|█████▋    | 1430/2500 [35:06<26:12,  1.47s/it, Energy=-179.323-0.001j ± 0.040 [σ²=6.497]]
 57%|█████▋    | 1431/2500 [35:06<26:10,  1.47s/it, Energy=-179.323-0.001j ± 0.040 [σ²=6.497]]
 57%|█████▋    | 1431/2500 [35:07<26:10,  1.47s/it, Energy=-179.288-0.002j ± 0.041 [σ²=6.996]]
 57%|█████▋    | 1432/2500 [35:07<26:09,  1.47s/it, Energy=-179.288-0.002j ± 0.041 [σ²=6.996]]
 57%|█████▋    | 1432/2500 [35:09<26:09,  1.47s/it, Energy=-179.225+0.003j ± 0.037 [σ²=5.680]]
 57%|█████▋    | 1433/2500 [35:09<26:07,  1.47s/it, Energy=-179.225+0.003j ± 0.037 [σ²=5.680]]
 57%|█████▋    | 1433/2500 [35:10<26:07,  1.47s/it, Energy=-179.180+0.002j ± 0.035 [σ²=5.084]]
 57%|█████▋    | 1434/2500 [35:10<26:07,  1.47s/it, Energy=-179.180+0.002j ± 0.035 [σ²=5.084]]
 57%|█████▋    | 1434/2500 [35:12<26:07,  1.47s/it, Energy=-179.294+0.003j ± 0.037 [σ²=5.667]]
 57%|█████▋    | 1435/2500 [35:12<26:05,  1.47s/it, Energy=-179.294+0.003j ± 0.037 [σ²=5.667]]
 57%|█████▋    | 1435/2500 [35:13<26:05,  1.47s/it, Energy=-179.247-0.002j ± 0.037 [σ²=5.599]]
 57%|█████▋    | 1436/2500 [35:13<26:04,  1.47s/it, Energy=-179.247-0.002j ± 0.037 [σ²=5.599]]
 57%|█████▋    | 1436/2500 [35:15<26:04,  1.47s/it, Energy=-179.217+0.000j ± 0.038 [σ²=6.014]]
 57%|█████▋    | 1437/2500 [35:15<26:02,  1.47s/it, Energy=-179.217+0.000j ± 0.038 [σ²=6.014]]
 57%|█████▋    | 1437/2500 [35:16<26:02,  1.47s/it, Energy=-179.263+0.002j ± 0.038 [σ²=6.026]]
 58%|█████▊    | 1438/2500 [35:16<26:00,  1.47s/it, Energy=-179.263+0.002j ± 0.038 [σ²=6.026]]
 58%|█████▊    | 1438/2500 [35:17<26:00,  1.47s/it, Energy=-179.172+0.002j ± 0.034 [σ²=4.812]]
 58%|█████▊    | 1439/2500 [35:18<25:58,  1.47s/it, Energy=-179.172+0.002j ± 0.034 [σ²=4.812]]
 58%|█████▊    | 1439/2500 [35:19<25:58,  1.47s/it, Energy=-179.239-0.002j ± 0.034 [σ²=4.676]]
 58%|█████▊    | 1440/2500 [35:19<25:57,  1.47s/it, Energy=-179.239-0.002j ± 0.034 [σ²=4.676]]
 58%|█████▊    | 1440/2500 [35:20<25:57,  1.47s/it, Energy=-179.206+0.000j ± 0.037 [σ²=5.630]]
 58%|█████▊    | 1441/2500 [35:20<25:56,  1.47s/it, Energy=-179.206+0.000j ± 0.037 [σ²=5.630]]
 58%|█████▊    | 1441/2500 [35:22<25:56,  1.47s/it, Energy=-179.242-0.001j ± 0.036 [σ²=5.263]]
 58%|█████▊    | 1442/2500 [35:22<25:55,  1.47s/it, Energy=-179.242-0.001j ± 0.036 [σ²=5.263]]
 58%|█████▊    | 1442/2500 [35:23<25:55,  1.47s/it, Energy=-179.222+0.000j ± 0.036 [σ²=5.448]]
 58%|█████▊    | 1443/2500 [35:23<25:53,  1.47s/it, Energy=-179.222+0.000j ± 0.036 [σ²=5.448]]
 58%|█████▊    | 1443/2500 [35:25<25:53,  1.47s/it, Energy=-179.291+0.003j ± 0.040 [σ²=6.463]]
 58%|█████▊    | 1444/2500 [35:25<25:51,  1.47s/it, Energy=-179.291+0.003j ± 0.040 [σ²=6.463]]
 58%|█████▊    | 1444/2500 [35:26<25:51,  1.47s/it, Energy=-179.204-0.001j ± 0.038 [σ²=6.056]]
 58%|█████▊    | 1445/2500 [35:26<25:50,  1.47s/it, Energy=-179.204-0.001j ± 0.038 [σ²=6.056]]
 58%|█████▊    | 1445/2500 [35:28<25:50,  1.47s/it, Energy=-179.236+0.002j ± 0.034 [σ²=4.777]]
 58%|█████▊    | 1446/2500 [35:28<25:49,  1.47s/it, Energy=-179.236+0.002j ± 0.034 [σ²=4.777]]
 58%|█████▊    | 1446/2500 [35:29<25:49,  1.47s/it, Energy=-179.246+0.002j ± 0.034 [σ²=4.663]]
 58%|█████▊    | 1447/2500 [35:29<25:47,  1.47s/it, Energy=-179.246+0.002j ± 0.034 [σ²=4.663]]
 58%|█████▊    | 1447/2500 [35:31<25:47,  1.47s/it, Energy=-179.281-0.005j ± 0.035 [σ²=4.942]]
 58%|█████▊    | 1448/2500 [35:31<25:46,  1.47s/it, Energy=-179.281-0.005j ± 0.035 [σ²=4.942]]
 58%|█████▊    | 1448/2500 [35:32<25:46,  1.47s/it, Energy=-179.250-0.001j ± 0.039 [σ²=6.348]]
 58%|█████▊    | 1449/2500 [35:32<25:44,  1.47s/it, Energy=-179.250-0.001j ± 0.039 [σ²=6.348]]
 58%|█████▊    | 1449/2500 [35:34<25:44,  1.47s/it, Energy=-179.231-0.000j ± 0.036 [σ²=5.246]]
 58%|█████▊    | 1450/2500 [35:34<25:43,  1.47s/it, Energy=-179.231-0.000j ± 0.036 [σ²=5.246]]
 58%|█████▊    | 1450/2500 [35:35<25:43,  1.47s/it, Energy=-179.283+0.000j ± 0.038 [σ²=5.880]]
 58%|█████▊    | 1451/2500 [35:35<25:41,  1.47s/it, Energy=-179.283+0.000j ± 0.038 [σ²=5.880]]
 58%|█████▊    | 1451/2500 [35:37<25:41,  1.47s/it, Energy=-179.266+0.001j ± 0.034 [σ²=4.865]]
 58%|█████▊    | 1452/2500 [35:37<25:40,  1.47s/it, Energy=-179.266+0.001j ± 0.034 [σ²=4.865]]
 58%|█████▊    | 1452/2500 [35:38<25:40,  1.47s/it, Energy=-179.283-0.002j ± 0.038 [σ²=6.001]]
 58%|█████▊    | 1453/2500 [35:38<25:38,  1.47s/it, Energy=-179.283-0.002j ± 0.038 [σ²=6.001]]
 58%|█████▊    | 1453/2500 [35:40<25:38,  1.47s/it, Energy=-179.289-0.001j ± 0.047 [σ²=9.054]]
 58%|█████▊    | 1454/2500 [35:40<25:37,  1.47s/it, Energy=-179.289-0.001j ± 0.047 [σ²=9.054]]
 58%|█████▊    | 1454/2500 [35:41<25:37,  1.47s/it, Energy=-179.237-0.002j ± 0.043 [σ²=7.449]]
 58%|█████▊    | 1455/2500 [35:41<25:36,  1.47s/it, Energy=-179.237-0.002j ± 0.043 [σ²=7.449]]
 58%|█████▊    | 1455/2500 [35:42<25:36,  1.47s/it, Energy=-179.258+0.003j ± 0.036 [σ²=5.323]]
 58%|█████▊    | 1456/2500 [35:42<25:34,  1.47s/it, Energy=-179.258+0.003j ± 0.036 [σ²=5.323]]
 58%|█████▊    | 1456/2500 [35:44<25:34,  1.47s/it, Energy=-179.297-0.003j ± 0.036 [σ²=5.353]]
 58%|█████▊    | 1457/2500 [35:44<25:33,  1.47s/it, Energy=-179.297-0.003j ± 0.036 [σ²=5.353]]
 58%|█████▊    | 1457/2500 [35:45<25:33,  1.47s/it, Energy=-179.249-0.000j ± 0.035 [σ²=4.925]]
 58%|█████▊    | 1458/2500 [35:45<25:32,  1.47s/it, Energy=-179.249-0.000j ± 0.035 [σ²=4.925]]
 58%|█████▊    | 1458/2500 [35:47<25:32,  1.47s/it, Energy=-179.249+0.001j ± 0.035 [σ²=4.887]]
 58%|█████▊    | 1459/2500 [35:47<25:30,  1.47s/it, Energy=-179.249+0.001j ± 0.035 [σ²=4.887]]
 58%|█████▊    | 1459/2500 [35:48<25:30,  1.47s/it, Energy=-179.315-0.000j ± 0.037 [σ²=5.518]]
 58%|█████▊    | 1460/2500 [35:48<25:28,  1.47s/it, Energy=-179.315-0.000j ± 0.037 [σ²=5.518]]
 58%|█████▊    | 1460/2500 [35:50<25:28,  1.47s/it, Energy=-179.164+0.000j ± 0.044 [σ²=8.103]]
 58%|█████▊    | 1461/2500 [35:50<25:27,  1.47s/it, Energy=-179.164+0.000j ± 0.044 [σ²=8.103]]
 58%|█████▊    | 1461/2500 [35:51<25:27,  1.47s/it, Energy=-179.234+0.001j ± 0.038 [σ²=6.053]]
 58%|█████▊    | 1462/2500 [35:51<25:26,  1.47s/it, Energy=-179.234+0.001j ± 0.038 [σ²=6.053]]
 58%|█████▊    | 1462/2500 [35:53<25:26,  1.47s/it, Energy=-179.237+0.001j ± 0.036 [σ²=5.191]]
 59%|█████▊    | 1463/2500 [35:53<25:25,  1.47s/it, Energy=-179.237+0.001j ± 0.036 [σ²=5.191]]
 59%|█████▊    | 1463/2500 [35:54<25:25,  1.47s/it, Energy=-179.316+0.002j ± 0.037 [σ²=5.635]]
 59%|█████▊    | 1464/2500 [35:54<25:23,  1.47s/it, Energy=-179.316+0.002j ± 0.037 [σ²=5.635]]
 59%|█████▊    | 1464/2500 [35:56<25:23,  1.47s/it, Energy=-179.270-0.002j ± 0.034 [σ²=4.721]]
 59%|█████▊    | 1465/2500 [35:56<25:21,  1.47s/it, Energy=-179.270-0.002j ± 0.034 [σ²=4.721]]
 59%|█████▊    | 1465/2500 [35:57<25:21,  1.47s/it, Energy=-179.313-0.001j ± 0.036 [σ²=5.441]]
 59%|█████▊    | 1466/2500 [35:57<25:20,  1.47s/it, Energy=-179.313-0.001j ± 0.036 [σ²=5.441]]
 59%|█████▊    | 1466/2500 [35:59<25:20,  1.47s/it, Energy=-179.255-0.001j ± 0.032 [σ²=4.260]]
 59%|█████▊    | 1467/2500 [35:59<25:19,  1.47s/it, Energy=-179.255-0.001j ± 0.032 [σ²=4.260]]
 59%|█████▊    | 1467/2500 [36:00<25:19,  1.47s/it, Energy=-179.222-0.001j ± 0.036 [σ²=5.382]]
 59%|█████▊    | 1468/2500 [36:00<25:18,  1.47s/it, Energy=-179.222-0.001j ± 0.036 [σ²=5.382]]
 59%|█████▊    | 1468/2500 [36:02<25:18,  1.47s/it, Energy=-179.330+0.002j ± 0.039 [σ²=6.224]]
 59%|█████▉    | 1469/2500 [36:02<25:17,  1.47s/it, Energy=-179.330+0.002j ± 0.039 [σ²=6.224]]
 59%|█████▉    | 1469/2500 [36:03<25:17,  1.47s/it, Energy=-179.252+0.002j ± 0.037 [σ²=5.640]]
 59%|█████▉    | 1470/2500 [36:03<25:15,  1.47s/it, Energy=-179.252+0.002j ± 0.037 [σ²=5.640]]
 59%|█████▉    | 1470/2500 [36:05<25:15,  1.47s/it, Energy=-179.214+0.003j ± 0.035 [σ²=4.944]]
 59%|█████▉    | 1471/2500 [36:05<25:13,  1.47s/it, Energy=-179.214+0.003j ± 0.035 [σ²=4.944]]
 59%|█████▉    | 1471/2500 [36:06<25:13,  1.47s/it, Energy=-179.216-0.001j ± 0.037 [σ²=5.582]]
 59%|█████▉    | 1472/2500 [36:06<25:11,  1.47s/it, Energy=-179.216-0.001j ± 0.037 [σ²=5.582]]
 59%|█████▉    | 1472/2500 [36:07<25:11,  1.47s/it, Energy=-179.310+0.000j ± 0.034 [σ²=4.854]]
 59%|█████▉    | 1473/2500 [36:07<25:09,  1.47s/it, Energy=-179.310+0.000j ± 0.034 [σ²=4.854]]
 59%|█████▉    | 1473/2500 [36:09<25:09,  1.47s/it, Energy=-179.224+0.002j ± 0.042 [σ²=7.355]]
 59%|█████▉    | 1474/2500 [36:09<25:08,  1.47s/it, Energy=-179.224+0.002j ± 0.042 [σ²=7.355]]
 59%|█████▉    | 1474/2500 [36:10<25:08,  1.47s/it, Energy=-179.220+0.001j ± 0.036 [σ²=5.283]]
 59%|█████▉    | 1475/2500 [36:10<25:06,  1.47s/it, Energy=-179.220+0.001j ± 0.036 [σ²=5.283]]
 59%|█████▉    | 1475/2500 [36:12<25:06,  1.47s/it, Energy=-179.287-0.002j ± 0.035 [σ²=4.988]]
 59%|█████▉    | 1476/2500 [36:12<25:05,  1.47s/it, Energy=-179.287-0.002j ± 0.035 [σ²=4.988]]
 59%|█████▉    | 1476/2500 [36:13<25:05,  1.47s/it, Energy=-179.312-0.000j ± 0.036 [σ²=5.333]]
 59%|█████▉    | 1477/2500 [36:13<25:04,  1.47s/it, Energy=-179.312-0.000j ± 0.036 [σ²=5.333]]
 59%|█████▉    | 1477/2500 [36:15<25:04,  1.47s/it, Energy=-179.229+0.000j ± 0.035 [σ²=5.129]]
 59%|█████▉    | 1478/2500 [36:15<25:01,  1.47s/it, Energy=-179.229+0.000j ± 0.035 [σ²=5.129]]
 59%|█████▉    | 1478/2500 [36:16<25:01,  1.47s/it, Energy=-179.208+0.001j ± 0.037 [σ²=5.698]]
 59%|█████▉    | 1479/2500 [36:16<25:00,  1.47s/it, Energy=-179.208+0.001j ± 0.037 [σ²=5.698]]
 59%|█████▉    | 1479/2500 [36:18<25:00,  1.47s/it, Energy=-179.209+0.001j ± 0.034 [σ²=4.705]]
 59%|█████▉    | 1480/2500 [36:18<24:59,  1.47s/it, Energy=-179.209+0.001j ± 0.034 [σ²=4.705]]
 59%|█████▉    | 1480/2500 [36:19<24:59,  1.47s/it, Energy=-179.240+0.001j ± 0.032 [σ²=4.295]]
 59%|█████▉    | 1481/2500 [36:19<24:57,  1.47s/it, Energy=-179.240+0.001j ± 0.032 [σ²=4.295]]
 59%|█████▉    | 1481/2500 [36:21<24:57,  1.47s/it, Energy=-179.289+0.001j ± 0.039 [σ²=6.089]]
 59%|█████▉    | 1482/2500 [36:21<24:55,  1.47s/it, Energy=-179.289+0.001j ± 0.039 [σ²=6.089]]
 59%|█████▉    | 1482/2500 [36:22<24:55,  1.47s/it, Energy=-179.189-0.002j ± 0.034 [σ²=4.844]]
 59%|█████▉    | 1483/2500 [36:22<24:54,  1.47s/it, Energy=-179.189-0.002j ± 0.034 [σ²=4.844]]
 59%|█████▉    | 1483/2500 [36:24<24:54,  1.47s/it, Energy=-179.203-0.000j ± 0.055 [σ²=12.517]]
 59%|█████▉    | 1484/2500 [36:24<24:52,  1.47s/it, Energy=-179.203-0.000j ± 0.055 [σ²=12.517]]
 59%|█████▉    | 1484/2500 [36:25<24:52,  1.47s/it, Energy=-179.314-0.001j ± 0.041 [σ²=6.993]] 
 59%|█████▉    | 1485/2500 [36:25<24:51,  1.47s/it, Energy=-179.314-0.001j ± 0.041 [σ²=6.993]]
 59%|█████▉    | 1485/2500 [36:27<24:51,  1.47s/it, Energy=-179.300-0.001j ± 0.038 [σ²=5.990]]
 59%|█████▉    | 1486/2500 [36:27<24:49,  1.47s/it, Energy=-179.300-0.001j ± 0.038 [σ²=5.990]]
 59%|█████▉    | 1486/2500 [36:28<24:49,  1.47s/it, Energy=-179.289-0.000j ± 0.037 [σ²=5.687]]
 59%|█████▉    | 1487/2500 [36:28<24:48,  1.47s/it, Energy=-179.289-0.000j ± 0.037 [σ²=5.687]]
 59%|█████▉    | 1487/2500 [36:30<24:48,  1.47s/it, Energy=-179.254-0.005j ± 0.035 [σ²=4.975]]
 60%|█████▉    | 1488/2500 [36:30<24:47,  1.47s/it, Energy=-179.254-0.005j ± 0.035 [σ²=4.975]]
 60%|█████▉    | 1488/2500 [36:31<24:47,  1.47s/it, Energy=-179.266-0.002j ± 0.036 [σ²=5.324]]
 60%|█████▉    | 1489/2500 [36:31<24:46,  1.47s/it, Energy=-179.266-0.002j ± 0.036 [σ²=5.324]]
 60%|█████▉    | 1489/2500 [36:32<24:46,  1.47s/it, Energy=-179.220+0.000j ± 0.038 [σ²=6.001]]
 60%|█████▉    | 1490/2500 [36:32<24:44,  1.47s/it, Energy=-179.220+0.000j ± 0.038 [σ²=6.001]]
 60%|█████▉    | 1490/2500 [36:34<24:44,  1.47s/it, Energy=-179.147-0.002j ± 0.038 [σ²=5.800]]
 60%|█████▉    | 1491/2500 [36:34<24:43,  1.47s/it, Energy=-179.147-0.002j ± 0.038 [σ²=5.800]]
 60%|█████▉    | 1491/2500 [36:35<24:43,  1.47s/it, Energy=-179.255-0.006j ± 0.043 [σ²=7.492]]
 60%|█████▉    | 1492/2500 [36:35<24:41,  1.47s/it, Energy=-179.255-0.006j ± 0.043 [σ²=7.492]]
 60%|█████▉    | 1492/2500 [36:37<24:41,  1.47s/it, Energy=-179.269+0.002j ± 0.035 [σ²=5.000]]
 60%|█████▉    | 1493/2500 [36:37<24:39,  1.47s/it, Energy=-179.269+0.002j ± 0.035 [σ²=5.000]]
 60%|█████▉    | 1493/2500 [36:38<24:39,  1.47s/it, Energy=-179.282-0.001j ± 0.036 [σ²=5.332]]
 60%|█████▉    | 1494/2500 [36:38<24:38,  1.47s/it, Energy=-179.282-0.001j ± 0.036 [σ²=5.332]]
 60%|█████▉    | 1494/2500 [36:40<24:38,  1.47s/it, Energy=-179.286+0.002j ± 0.035 [σ²=5.154]]
 60%|█████▉    | 1495/2500 [36:40<24:36,  1.47s/it, Energy=-179.286+0.002j ± 0.035 [σ²=5.154]]
 60%|█████▉    | 1495/2500 [36:41<24:36,  1.47s/it, Energy=-179.243-0.001j ± 0.038 [σ²=5.815]]
 60%|█████▉    | 1496/2500 [36:41<24:35,  1.47s/it, Energy=-179.243-0.001j ± 0.038 [σ²=5.815]]
 60%|█████▉    | 1496/2500 [36:43<24:35,  1.47s/it, Energy=-179.303-0.001j ± 0.035 [σ²=4.949]]
 60%|█████▉    | 1497/2500 [36:43<24:33,  1.47s/it, Energy=-179.303-0.001j ± 0.035 [σ²=4.949]]
 60%|█████▉    | 1497/2500 [36:44<24:33,  1.47s/it, Energy=-179.238-0.005j ± 0.049 [σ²=9.935]]
