Job running on nodes: jean-zay-iam05
Resolved 60 packages in 74ms
Configuring sharding...
Number of distributed processes = 1
Number of total devices: 8
0/1 : global [CudaDevice(id=0), CudaDevice(id=1), CudaDevice(id=2), CudaDevice(id=3), CudaDevice(id=4), CudaDevice(id=5), CudaDevice(id=6), CudaDevice(id=7)]
0/1 : local [CudaDevice(id=0), CudaDevice(id=1), CudaDevice(id=2), CudaDevice(id=3), CudaDevice(id=4), CudaDevice(id=5), CudaDevice(id=6), CudaDevice(id=7)]
0/1 : hostname:  jean-zay-iam05
args_setup: Namespace(config='/lustre/fswork/projects/rech/rgs/uvm91ap/projects/deepNQS/ConvNext/13_12_24/ExpansionFactor/1/config.yaml', system='Shastry_Sutherland', network='ConvNext')
args: Namespace(config=None, system=None, network=None, L=10, J=[0.8, 1.0], n_blocks=[4], features=[72], expansion_factor=1, net_type='Vanilla', kernel_width=3, downsample_factor=2, init_kernel_width=1, samples_per_rank=512, n_chains_per_rank=512, discard_fraction=0.0, iters=[2500, 2500, 2500, 2500], lr=[0.01, 0.01, 0.01, 0.01], diag_shift=[0.01, 0.01, 0.01, 0.01], diag_shift_factor=[0.0001, 0.0001, 0.0001, 0.0001], r=1e-06, save_base='', save_num=0, seed=101, time_it=0, show_progress=1, chunk_size=512, lr_factor=[0.5, 0.5, 0.5, 0.5], save_every=100, symmetries=0, symmetry_ramping=1, momentum=0.9, checkpoint=1, post_iters=50, sweep_factor=1, double_precision=1)
Double precision enabled =  True
Using net_type=Vanilla
Number of symmetry stages = 4
Maximum no. of parameters = 57384, total number of samples = 4096
Using minSR = True
Running optimization...
Symmetry stage 0/3 on process 0:
Compiling...
  0%|          | 0/1 [00:00<?, ?it/s]2024-12-14 02:07:47.503829: W external/xla/xla/service/gpu/ir_emitter_unnested.cc:1171] Unable to parse backend config for custom call: Could not convert JSON string to proto: Expected : between key:value pair.
= 0 : ui8, lower = t
^
Fall back to parse the raw backend config str.
  0%|          | 0/1 [00:28<?, ?it/s, Energy=56.66-1.75j ± 0.67 [σ²=1825.47]]
100%|██████████| 1/1 [00:00<00:00,  3.53it/s, Energy=56.66-1.75j ± 0.67 [σ²=1825.47]]
100%|██████████| 1/1 [00:00<00:00,  3.53it/s, Energy=56.66-1.75j ± 0.67 [σ²=1825.47]]
Compilation time = 29s
Running optimization...
  0%|          | 0/2500 [00:00<?, ?it/s]2024-12-14 02:08:06.333023: W external/xla/xla/service/gpu/ir_emitter_unnested.cc:1171] Unable to parse backend config for custom call: Could not convert JSON string to proto: Expected : between key:value pair.
= 0 : ui8, lower = t
^
Fall back to parse the raw backend config str.
  0%|          | 0/2500 [00:13<?, ?it/s, Energy=17.05-0.44j ± 0.55 [σ²=1255.42]]
  0%|          | 0/2500 [00:01<?, ?it/s, Energy=-11.44-0.26j ± 0.49 [σ²=985.33]]
 37%|███▋      | 922/2500 [22:27<38:20,  1.46s/it, Energy=-179.140-0.001j ± 0.041 [σ²=6.893]]
 37%|███▋      | 922/2500 [22:28<38:20,  1.46s/it, Energy=-179.183-0.004j ± 0.054 [σ²=12.142]]
 37%|███▋      | 923/2500 [22:28<38:20,  1.46s/it, Energy=-179.183-0.004j ± 0.054 [σ²=12.142]]
 37%|███▋      | 923/2500 [22:29<38:20,  1.46s/it, Energy=-179.255+0.004j ± 0.043 [σ²=7.744]] 
 37%|███▋      | 924/2500 [22:29<38:18,  1.46s/it, Energy=-179.255+0.004j ± 0.043 [σ²=7.744]]
 37%|███▋      | 924/2500 [22:31<38:18,  1.46s/it, Energy=-179.280+0.006j ± 0.047 [σ²=8.897]]
 37%|███▋      | 925/2500 [22:31<38:19,  1.46s/it, Energy=-179.280+0.006j ± 0.047 [σ²=8.897]]
 37%|███▋      | 925/2500 [22:32<38:19,  1.46s/it, Energy=-179.215+0.006j ± 0.045 [σ²=8.215]]
 37%|███▋      | 926/2500 [22:32<38:15,  1.46s/it, Energy=-179.215+0.006j ± 0.045 [σ²=8.215]]
 37%|███▋      | 926/2500 [22:34<38:15,  1.46s/it, Energy=-179.171+0.002j ± 0.039 [σ²=6.094]]
 37%|███▋      | 927/2500 [22:34<38:14,  1.46s/it, Energy=-179.171+0.002j ± 0.039 [σ²=6.094]]
 37%|███▋      | 927/2500 [22:35<38:14,  1.46s/it, Energy=-179.192+0.001j ± 0.036 [σ²=5.223]]
 37%|███▋      | 928/2500 [22:35<38:10,  1.46s/it, Energy=-179.192+0.001j ± 0.036 [σ²=5.223]]
 37%|███▋      | 928/2500 [22:37<38:10,  1.46s/it, Energy=-179.125+0.003j ± 0.043 [σ²=7.708]]
 37%|███▋      | 929/2500 [22:37<38:10,  1.46s/it, Energy=-179.125+0.003j ± 0.043 [σ²=7.708]]
 37%|███▋      | 929/2500 [22:38<38:10,  1.46s/it, Energy=-179.179+0.001j ± 0.044 [σ²=8.097]]
 37%|███▋      | 930/2500 [22:38<38:07,  1.46s/it, Energy=-179.179+0.001j ± 0.044 [σ²=8.097]]
 37%|███▋      | 930/2500 [22:40<38:07,  1.46s/it, Energy=-179.198-0.005j ± 0.039 [σ²=6.307]]
 37%|███▋      | 931/2500 [22:40<38:08,  1.46s/it, Energy=-179.198-0.005j ± 0.039 [σ²=6.307]]
 37%|███▋      | 931/2500 [22:41<38:08,  1.46s/it, Energy=-179.246-0.005j ± 0.038 [σ²=6.050]]
 37%|███▋      | 932/2500 [22:41<38:04,  1.46s/it, Energy=-179.246-0.005j ± 0.038 [σ²=6.050]]
 37%|███▋      | 932/2500 [22:43<38:04,  1.46s/it, Energy=-179.210+0.000j ± 0.040 [σ²=6.647]]
 37%|███▋      | 933/2500 [22:43<38:04,  1.46s/it, Energy=-179.210+0.000j ± 0.040 [σ²=6.647]]
 37%|███▋      | 933/2500 [22:44<38:04,  1.46s/it, Energy=-179.088+0.001j ± 0.038 [σ²=5.915]]
 37%|███▋      | 934/2500 [22:44<38:05,  1.46s/it, Energy=-179.088+0.001j ± 0.038 [σ²=5.915]]
 37%|███▋      | 934/2500 [22:46<38:05,  1.46s/it, Energy=-179.082-0.001j ± 0.043 [σ²=7.454]]
 37%|███▋      | 935/2500 [22:46<38:04,  1.46s/it, Energy=-179.082-0.001j ± 0.043 [σ²=7.454]]
 37%|███▋      | 935/2500 [22:47<38:04,  1.46s/it, Energy=-179.151-0.000j ± 0.036 [σ²=5.307]]
 37%|███▋      | 936/2500 [22:47<38:04,  1.46s/it, Energy=-179.151-0.000j ± 0.036 [σ²=5.307]]
 37%|███▋      | 936/2500 [22:48<38:04,  1.46s/it, Energy=-179.125-0.001j ± 0.037 [σ²=5.678]]
 37%|███▋      | 937/2500 [22:48<37:58,  1.46s/it, Energy=-179.125-0.001j ± 0.037 [σ²=5.678]]
 37%|███▋      | 937/2500 [22:50<37:58,  1.46s/it, Energy=-179.234+0.009j ± 0.037 [σ²=5.737]]
 38%|███▊      | 938/2500 [22:50<37:59,  1.46s/it, Energy=-179.234+0.009j ± 0.037 [σ²=5.737]]
 38%|███▊      | 938/2500 [22:51<37:59,  1.46s/it, Energy=-179.190+0.002j ± 0.036 [σ²=5.190]]
 38%|███▊      | 939/2500 [22:51<37:56,  1.46s/it, Energy=-179.190+0.002j ± 0.036 [σ²=5.190]]
 38%|███▊      | 939/2500 [22:53<37:56,  1.46s/it, Energy=-179.161-0.003j ± 0.036 [σ²=5.365]]
 38%|███▊      | 940/2500 [22:53<37:55,  1.46s/it, Energy=-179.161-0.003j ± 0.036 [σ²=5.365]]
 38%|███▊      | 940/2500 [22:54<37:55,  1.46s/it, Energy=-179.220-0.002j ± 0.038 [σ²=5.953]]
 38%|███▊      | 941/2500 [22:54<37:54,  1.46s/it, Energy=-179.220-0.002j ± 0.038 [σ²=5.953]]
 38%|███▊      | 941/2500 [22:56<37:54,  1.46s/it, Energy=-179.135-0.009j ± 0.033 [σ²=4.480]]
 38%|███▊      | 942/2500 [22:56<37:51,  1.46s/it, Energy=-179.135-0.009j ± 0.033 [σ²=4.480]]
 38%|███▊      | 942/2500 [22:57<37:51,  1.46s/it, Energy=-179.183+0.000j ± 0.039 [σ²=6.138]]
 38%|███▊      | 943/2500 [22:57<37:51,  1.46s/it, Energy=-179.183+0.000j ± 0.039 [σ²=6.138]]
 38%|███▊      | 943/2500 [22:59<37:51,  1.46s/it, Energy=-179.096-0.003j ± 0.034 [σ²=4.627]]
 38%|███▊      | 944/2500 [22:59<37:47,  1.46s/it, Energy=-179.096-0.003j ± 0.034 [σ²=4.627]]
 38%|███▊      | 944/2500 [23:00<37:47,  1.46s/it, Energy=-179.085-0.002j ± 0.037 [σ²=5.745]]
 38%|███▊      | 945/2500 [23:00<37:47,  1.46s/it, Energy=-179.085-0.002j ± 0.037 [σ²=5.745]]
 38%|███▊      | 945/2500 [23:02<37:47,  1.46s/it, Energy=-179.196-0.001j ± 0.037 [σ²=5.693]]
 38%|███▊      | 946/2500 [23:02<37:44,  1.46s/it, Energy=-179.196-0.001j ± 0.037 [σ²=5.693]]
 38%|███▊      | 946/2500 [23:03<37:44,  1.46s/it, Energy=-179.267-0.000j ± 0.035 [σ²=4.962]]
 38%|███▊      | 947/2500 [23:03<37:44,  1.46s/it, Energy=-179.267-0.000j ± 0.035 [σ²=4.962]]
 38%|███▊      | 947/2500 [23:04<37:44,  1.46s/it, Energy=-179.174-0.001j ± 0.035 [σ²=4.903]]
 38%|███▊      | 948/2500 [23:04<37:40,  1.46s/it, Energy=-179.174-0.001j ± 0.035 [σ²=4.903]]
 38%|███▊      | 948/2500 [23:06<37:40,  1.46s/it, Energy=-179.185-0.000j ± 0.043 [σ²=7.519]]
 38%|███▊      | 949/2500 [23:06<37:41,  1.46s/it, Energy=-179.185-0.000j ± 0.043 [σ²=7.519]]
 38%|███▊      | 949/2500 [23:07<37:41,  1.46s/it, Energy=-179.177+0.001j ± 0.037 [σ²=5.549]]
 38%|███▊      | 950/2500 [23:07<37:38,  1.46s/it, Energy=-179.177+0.001j ± 0.037 [σ²=5.549]]
 38%|███▊      | 950/2500 [23:09<37:38,  1.46s/it, Energy=-179.157-0.002j ± 0.038 [σ²=6.024]]
 38%|███▊      | 951/2500 [23:09<37:39,  1.46s/it, Energy=-179.157-0.002j ± 0.038 [σ²=6.024]]
 38%|███▊      | 951/2500 [23:10<37:39,  1.46s/it, Energy=-179.164-0.001j ± 0.035 [σ²=5.108]]
 38%|███▊      | 952/2500 [23:10<37:36,  1.46s/it, Energy=-179.164-0.001j ± 0.035 [σ²=5.108]]
 38%|███▊      | 952/2500 [23:12<37:36,  1.46s/it, Energy=-179.217-0.000j ± 0.032 [σ²=4.281]]
 38%|███▊      | 953/2500 [23:12<37:36,  1.46s/it, Energy=-179.217-0.000j ± 0.032 [σ²=4.281]]
 38%|███▊      | 953/2500 [23:13<37:36,  1.46s/it, Energy=-179.130+0.003j ± 0.035 [σ²=4.948]]
 38%|███▊      | 954/2500 [23:13<37:32,  1.46s/it, Energy=-179.130+0.003j ± 0.035 [σ²=4.948]]
 38%|███▊      | 954/2500 [23:15<37:32,  1.46s/it, Energy=-179.242+0.000j ± 0.044 [σ²=7.870]]
 38%|███▊      | 955/2500 [23:15<37:32,  1.46s/it, Energy=-179.242+0.000j ± 0.044 [σ²=7.870]]
 38%|███▊      | 955/2500 [23:16<37:32,  1.46s/it, Energy=-179.143-0.004j ± 0.036 [σ²=5.172]]
 38%|███▊      | 956/2500 [23:16<37:29,  1.46s/it, Energy=-179.143-0.004j ± 0.036 [σ²=5.172]]
 38%|███▊      | 956/2500 [23:18<37:29,  1.46s/it, Energy=-179.162+0.004j ± 0.042 [σ²=7.375]]
 38%|███▊      | 957/2500 [23:18<37:31,  1.46s/it, Energy=-179.162+0.004j ± 0.042 [σ²=7.375]]
 38%|███▊      | 957/2500 [23:19<37:31,  1.46s/it, Energy=-179.212-0.003j ± 0.038 [σ²=5.778]]
 38%|███▊      | 958/2500 [23:19<37:28,  1.46s/it, Energy=-179.212-0.003j ± 0.038 [σ²=5.778]]
 38%|███▊      | 958/2500 [23:21<37:28,  1.46s/it, Energy=-179.176-0.000j ± 0.036 [σ²=5.190]]
 38%|███▊      | 959/2500 [23:21<37:27,  1.46s/it, Energy=-179.176-0.000j ± 0.036 [σ²=5.190]]
 38%|███▊      | 959/2500 [23:22<37:27,  1.46s/it, Energy=-179.151+0.000j ± 0.039 [σ²=6.340]]
 38%|███▊      | 960/2500 [23:22<37:23,  1.46s/it, Energy=-179.151+0.000j ± 0.039 [σ²=6.340]]
 38%|███▊      | 960/2500 [23:23<37:23,  1.46s/it, Energy=-179.187+0.007j ± 0.039 [σ²=6.184]]
 38%|███▊      | 961/2500 [23:23<37:23,  1.46s/it, Energy=-179.187+0.007j ± 0.039 [σ²=6.184]]
 38%|███▊      | 961/2500 [23:25<37:23,  1.46s/it, Energy=-179.189+0.000j ± 0.037 [σ²=5.708]]
 38%|███▊      | 962/2500 [23:25<37:23,  1.46s/it, Energy=-179.189+0.000j ± 0.037 [σ²=5.708]]
 38%|███▊      | 962/2500 [23:26<37:23,  1.46s/it, Energy=-179.227-0.001j ± 0.034 [σ²=4.685]]
 39%|███▊      | 963/2500 [23:26<37:19,  1.46s/it, Energy=-179.227-0.001j ± 0.034 [σ²=4.685]]
 39%|███▊      | 963/2500 [23:28<37:19,  1.46s/it, Energy=-179.196-0.000j ± 0.036 [σ²=5.326]]
 39%|███▊      | 964/2500 [23:28<37:19,  1.46s/it, Energy=-179.196-0.000j ± 0.036 [σ²=5.326]]
 39%|███▊      | 964/2500 [23:29<37:19,  1.46s/it, Energy=-179.191-0.004j ± 0.045 [σ²=8.192]]
 39%|███▊      | 965/2500 [23:29<37:15,  1.46s/it, Energy=-179.191-0.004j ± 0.045 [σ²=8.192]]
 39%|███▊      | 965/2500 [23:31<37:15,  1.46s/it, Energy=-179.227-0.001j ± 0.035 [σ²=4.928]]
 39%|███▊      | 966/2500 [23:31<37:16,  1.46s/it, Energy=-179.227-0.001j ± 0.035 [σ²=4.928]]
 39%|███▊      | 966/2500 [23:32<37:16,  1.46s/it, Energy=-179.232-0.001j ± 0.034 [σ²=4.833]]
 39%|███▊      | 967/2500 [23:32<37:13,  1.46s/it, Energy=-179.232-0.001j ± 0.034 [σ²=4.833]]
 39%|███▊      | 967/2500 [23:34<37:13,  1.46s/it, Energy=-179.218+0.001j ± 0.037 [σ²=5.667]]
 39%|███▊      | 968/2500 [23:34<37:13,  1.46s/it, Energy=-179.218+0.001j ± 0.037 [σ²=5.667]]
 39%|███▊      | 968/2500 [23:35<37:13,  1.46s/it, Energy=-179.136+0.002j ± 0.037 [σ²=5.484]]
 39%|███▉      | 969/2500 [23:35<37:13,  1.46s/it, Energy=-179.136+0.002j ± 0.037 [σ²=5.484]]
 39%|███▉      | 969/2500 [23:37<37:13,  1.46s/it, Energy=-179.208+0.006j ± 0.035 [σ²=5.145]]
 39%|███▉      | 970/2500 [23:37<37:09,  1.46s/it, Energy=-179.208+0.006j ± 0.035 [σ²=5.145]]
 39%|███▉      | 970/2500 [23:38<37:09,  1.46s/it, Energy=-179.195+0.001j ± 0.038 [σ²=5.911]]
 39%|███▉      | 971/2500 [23:38<37:08,  1.46s/it, Energy=-179.195+0.001j ± 0.038 [σ²=5.911]]
 39%|███▉      | 971/2500 [23:39<37:08,  1.46s/it, Energy=-179.124-0.004j ± 0.033 [σ²=4.444]]
 39%|███▉      | 972/2500 [23:39<37:09,  1.46s/it, Energy=-179.124-0.004j ± 0.033 [σ²=4.444]]
 39%|███▉      | 972/2500 [23:41<37:09,  1.46s/it, Energy=-179.194-0.001j ± 0.034 [σ²=4.800]]
 39%|███▉      | 973/2500 [23:41<37:05,  1.46s/it, Energy=-179.194-0.001j ± 0.034 [σ²=4.800]]
 39%|███▉      | 973/2500 [23:42<37:05,  1.46s/it, Energy=-179.202+0.002j ± 0.039 [σ²=6.234]]
 39%|███▉      | 974/2500 [23:42<37:05,  1.46s/it, Energy=-179.202+0.002j ± 0.039 [σ²=6.234]]
 39%|███▉      | 974/2500 [23:44<37:05,  1.46s/it, Energy=-179.245+0.004j ± 0.039 [σ²=6.115]]
 39%|███▉      | 975/2500 [23:44<37:04,  1.46s/it, Energy=-179.245+0.004j ± 0.039 [σ²=6.115]]
 39%|███▉      | 975/2500 [23:45<37:04,  1.46s/it, Energy=-179.265-0.002j ± 0.036 [σ²=5.320]]
 39%|███▉      | 976/2500 [23:45<37:04,  1.46s/it, Energy=-179.265-0.002j ± 0.036 [σ²=5.320]]
 39%|███▉      | 976/2500 [23:47<37:04,  1.46s/it, Energy=-179.150+0.005j ± 0.041 [σ²=6.720]]
 39%|███▉      | 977/2500 [23:47<37:00,  1.46s/it, Energy=-179.150+0.005j ± 0.041 [σ²=6.720]]
 39%|███▉      | 977/2500 [23:48<37:00,  1.46s/it, Energy=-179.202+0.001j ± 0.039 [σ²=6.271]]
 39%|███▉      | 978/2500 [23:48<37:00,  1.46s/it, Energy=-179.202+0.001j ± 0.039 [σ²=6.271]]
 39%|███▉      | 978/2500 [23:50<37:00,  1.46s/it, Energy=-179.239+0.005j ± 0.036 [σ²=5.327]]
 39%|███▉      | 979/2500 [23:50<36:57,  1.46s/it, Energy=-179.239+0.005j ± 0.036 [σ²=5.327]]
 39%|███▉      | 979/2500 [23:51<36:57,  1.46s/it, Energy=-179.160+0.001j ± 0.037 [σ²=5.686]]
 39%|███▉      | 980/2500 [23:51<36:57,  1.46s/it, Energy=-179.160+0.001j ± 0.037 [σ²=5.686]]
 39%|███▉      | 980/2500 [23:53<36:57,  1.46s/it, Energy=-179.246-0.003j ± 0.037 [σ²=5.581]]
 39%|███▉      | 981/2500 [23:53<36:52,  1.46s/it, Energy=-179.246-0.003j ± 0.037 [σ²=5.581]]
 39%|███▉      | 981/2500 [23:54<36:52,  1.46s/it, Energy=-179.258-0.002j ± 0.034 [σ²=4.787]]
 39%|███▉      | 982/2500 [23:54<36:51,  1.46s/it, Energy=-179.258-0.002j ± 0.034 [σ²=4.787]]
 39%|███▉      | 982/2500 [23:56<36:51,  1.46s/it, Energy=-179.212-0.003j ± 0.039 [σ²=6.241]]
 39%|███▉      | 983/2500 [23:56<36:52,  1.46s/it, Energy=-179.212-0.003j ± 0.039 [σ²=6.241]]
 39%|███▉      | 983/2500 [23:57<36:52,  1.46s/it, Energy=-179.198+0.003j ± 0.040 [σ²=6.701]]
 39%|███▉      | 984/2500 [23:57<36:49,  1.46s/it, Energy=-179.198+0.003j ± 0.040 [σ²=6.701]]
 39%|███▉      | 984/2500 [23:58<36:49,  1.46s/it, Energy=-179.208-0.005j ± 0.035 [σ²=5.147]]
 39%|███▉      | 985/2500 [23:58<36:50,  1.46s/it, Energy=-179.208-0.005j ± 0.035 [σ²=5.147]]
 39%|███▉      | 985/2500 [24:00<36:50,  1.46s/it, Energy=-179.196+0.000j ± 0.041 [σ²=6.944]]
 39%|███▉      | 986/2500 [24:00<36:46,  1.46s/it, Energy=-179.196+0.000j ± 0.041 [σ²=6.944]]
 39%|███▉      | 986/2500 [24:01<36:46,  1.46s/it, Energy=-179.191+0.001j ± 0.036 [σ²=5.336]]
 39%|███▉      | 987/2500 [24:01<36:46,  1.46s/it, Energy=-179.191+0.001j ± 0.036 [σ²=5.336]]
 39%|███▉      | 987/2500 [24:03<36:46,  1.46s/it, Energy=-179.161-0.001j ± 0.038 [σ²=6.008]]
 40%|███▉      | 988/2500 [24:03<36:42,  1.46s/it, Energy=-179.161-0.001j ± 0.038 [σ²=6.008]]
 40%|███▉      | 988/2500 [24:04<36:42,  1.46s/it, Energy=-179.210+0.003j ± 0.034 [σ²=4.646]]
 40%|███▉      | 989/2500 [24:04<36:43,  1.46s/it, Energy=-179.210+0.003j ± 0.034 [σ²=4.646]]
 40%|███▉      | 989/2500 [24:06<36:43,  1.46s/it, Energy=-179.195-0.005j ± 0.037 [σ²=5.544]]
 40%|███▉      | 990/2500 [24:06<36:40,  1.46s/it, Energy=-179.195-0.005j ± 0.037 [σ²=5.544]]
 40%|███▉      | 990/2500 [24:07<36:40,  1.46s/it, Energy=-179.254+0.001j ± 0.039 [σ²=6.176]]
 40%|███▉      | 991/2500 [24:07<36:41,  1.46s/it, Energy=-179.254+0.001j ± 0.039 [σ²=6.176]]
 40%|███▉      | 991/2500 [24:09<36:41,  1.46s/it, Energy=-179.259+0.001j ± 0.034 [σ²=4.747]]
 40%|███▉      | 992/2500 [24:09<36:37,  1.46s/it, Energy=-179.259+0.001j ± 0.034 [σ²=4.747]]
 40%|███▉      | 992/2500 [24:10<36:37,  1.46s/it, Energy=-179.157+0.002j ± 0.040 [σ²=6.555]]
 40%|███▉      | 993/2500 [24:10<36:37,  1.46s/it, Energy=-179.157+0.002j ± 0.040 [σ²=6.555]]
 40%|███▉      | 993/2500 [24:12<36:37,  1.46s/it, Energy=-179.212+0.000j ± 0.049 [σ²=9.935]]
 40%|███▉      | 994/2500 [24:12<36:33,  1.46s/it, Energy=-179.212+0.000j ± 0.049 [σ²=9.935]]
 40%|███▉      | 994/2500 [24:13<36:33,  1.46s/it, Energy=-179.197+0.002j ± 0.037 [σ²=5.595]]
 40%|███▉      | 995/2500 [24:13<36:35,  1.46s/it, Energy=-179.197+0.002j ± 0.037 [σ²=5.595]]
 40%|███▉      | 995/2500 [24:14<36:35,  1.46s/it, Energy=-179.239-0.000j ± 0.039 [σ²=6.185]]
 40%|███▉      | 996/2500 [24:14<36:32,  1.46s/it, Energy=-179.239-0.000j ± 0.039 [σ²=6.185]]
 40%|███▉      | 996/2500 [24:16<36:32,  1.46s/it, Energy=-179.219+0.004j ± 0.041 [σ²=6.804]]
 40%|███▉      | 997/2500 [24:16<36:33,  1.46s/it, Energy=-179.219+0.004j ± 0.041 [σ²=6.804]]
 40%|███▉      | 997/2500 [24:17<36:33,  1.46s/it, Energy=-179.098-0.004j ± 0.077 [σ²=24.021]]
 40%|███▉      | 998/2500 [24:17<36:28,  1.46s/it, Energy=-179.098-0.004j ± 0.077 [σ²=24.021]]
 40%|███▉      | 998/2500 [24:19<36:28,  1.46s/it, Energy=-179.172+0.009j ± 0.039 [σ²=6.260]] 
 40%|███▉      | 999/2500 [24:19<38:56,  1.56s/it, Energy=-179.172+0.009j ± 0.039 [σ²=6.260]]
 40%|███▉      | 999/2500 [24:21<38:56,  1.56s/it, Energy=-179.149+0.002j ± 0.043 [σ²=7.543]]
 40%|████      | 1000/2500 [24:21<38:13,  1.53s/it, Energy=-179.149+0.002j ± 0.043 [σ²=7.543]]
 40%|████      | 1000/2500 [24:22<38:13,  1.53s/it, Energy=-179.245-0.001j ± 0.043 [σ²=7.575]]
 40%|████      | 1001/2500 [24:22<37:38,  1.51s/it, Energy=-179.245-0.001j ± 0.043 [σ²=7.575]]
 40%|████      | 1001/2500 [24:24<37:38,  1.51s/it, Energy=-179.207-0.001j ± 0.043 [σ²=7.546]]
 40%|████      | 1002/2500 [24:24<37:13,  1.49s/it, Energy=-179.207-0.001j ± 0.043 [σ²=7.546]]
 40%|████      | 1002/2500 [24:25<37:13,  1.49s/it, Energy=-179.245-0.002j ± 0.039 [σ²=6.224]]
 40%|████      | 1003/2500 [24:25<36:55,  1.48s/it, Energy=-179.245-0.002j ± 0.039 [σ²=6.224]]
 40%|████      | 1003/2500 [24:26<36:55,  1.48s/it, Energy=-179.247-0.003j ± 0.042 [σ²=7.241]]
 40%|████      | 1004/2500 [24:26<36:42,  1.47s/it, Energy=-179.247-0.003j ± 0.042 [σ²=7.241]]
 40%|████      | 1004/2500 [24:28<36:42,  1.47s/it, Energy=-179.150-0.002j ± 0.040 [σ²=6.555]]
 40%|████      | 1005/2500 [24:28<36:33,  1.47s/it, Energy=-179.150-0.002j ± 0.040 [σ²=6.555]]
 40%|████      | 1005/2500 [24:29<36:33,  1.47s/it, Energy=-179.177-0.001j ± 0.044 [σ²=8.097]]
 40%|████      | 1006/2500 [24:29<36:26,  1.46s/it, Energy=-179.177-0.001j ± 0.044 [σ²=8.097]]
 40%|████      | 1006/2500 [24:31<36:26,  1.46s/it, Energy=-179.196-0.002j ± 0.035 [σ²=5.145]]
 40%|████      | 1007/2500 [24:31<36:22,  1.46s/it, Energy=-179.196-0.002j ± 0.035 [σ²=5.145]]
 40%|████      | 1007/2500 [24:32<36:22,  1.46s/it, Energy=-179.187-0.007j ± 0.038 [σ²=6.025]]
 40%|████      | 1008/2500 [24:32<36:16,  1.46s/it, Energy=-179.187-0.007j ± 0.038 [σ²=6.025]]
 40%|████      | 1008/2500 [24:34<36:16,  1.46s/it, Energy=-179.150+0.009j ± 0.036 [σ²=5.336]]
 40%|████      | 1009/2500 [24:34<36:15,  1.46s/it, Energy=-179.150+0.009j ± 0.036 [σ²=5.336]]
 40%|████      | 1009/2500 [24:35<36:15,  1.46s/it, Energy=-179.209+0.008j ± 0.046 [σ²=8.693]]
 40%|████      | 1010/2500 [24:35<36:14,  1.46s/it, Energy=-179.209+0.008j ± 0.046 [σ²=8.693]]
 40%|████      | 1010/2500 [24:37<36:14,  1.46s/it, Energy=-179.091+0.005j ± 0.037 [σ²=5.514]]
 40%|████      | 1011/2500 [24:37<36:13,  1.46s/it, Energy=-179.091+0.005j ± 0.037 [σ²=5.514]]
 40%|████      | 1011/2500 [24:38<36:13,  1.46s/it, Energy=-179.226+0.007j ± 0.039 [σ²=6.281]]
 40%|████      | 1012/2500 [24:38<36:12,  1.46s/it, Energy=-179.226+0.007j ± 0.039 [σ²=6.281]]
 40%|████      | 1012/2500 [24:40<36:12,  1.46s/it, Energy=-179.227+0.001j ± 0.043 [σ²=7.451]]
 41%|████      | 1013/2500 [24:40<36:10,  1.46s/it, Energy=-179.227+0.001j ± 0.043 [σ²=7.451]]
 41%|████      | 1013/2500 [24:41<36:10,  1.46s/it, Energy=-179.192+0.002j ± 0.040 [σ²=6.606]]
 41%|████      | 1014/2500 [24:41<36:09,  1.46s/it, Energy=-179.192+0.002j ± 0.040 [σ²=6.606]]
 41%|████      | 1014/2500 [24:42<36:09,  1.46s/it, Energy=-179.185+0.001j ± 0.042 [σ²=7.203]]
 41%|████      | 1015/2500 [24:42<36:04,  1.46s/it, Energy=-179.185+0.001j ± 0.042 [σ²=7.203]]
 41%|████      | 1015/2500 [24:44<36:04,  1.46s/it, Energy=-179.274+0.002j ± 0.040 [σ²=6.564]]
 41%|████      | 1016/2500 [24:44<36:05,  1.46s/it, Energy=-179.274+0.002j ± 0.040 [σ²=6.564]]
 41%|████      | 1016/2500 [24:45<36:05,  1.46s/it, Energy=-179.206+0.007j ± 0.040 [σ²=6.552]]
 41%|████      | 1017/2500 [24:45<36:03,  1.46s/it, Energy=-179.206+0.007j ± 0.040 [σ²=6.552]]
 41%|████      | 1017/2500 [24:47<36:03,  1.46s/it, Energy=-179.212-0.001j ± 0.052 [σ²=11.196]]
 41%|████      | 1018/2500 [24:47<35:59,  1.46s/it, Energy=-179.212-0.001j ± 0.052 [σ²=11.196]]
 41%|████      | 1018/2500 [24:48<35:59,  1.46s/it, Energy=-179.249+0.001j ± 0.038 [σ²=5.960]] 
 41%|████      | 1019/2500 [24:48<35:59,  1.46s/it, Energy=-179.249+0.001j ± 0.038 [σ²=5.960]]
 41%|████      | 1019/2500 [24:50<35:59,  1.46s/it, Energy=-179.271-0.001j ± 0.039 [σ²=6.092]]
 41%|████      | 1020/2500 [24:50<35:57,  1.46s/it, Energy=-179.271-0.001j ± 0.039 [σ²=6.092]]
 41%|████      | 1020/2500 [24:51<35:57,  1.46s/it, Energy=-179.244-0.003j ± 0.041 [σ²=6.775]]
 41%|████      | 1021/2500 [24:51<35:57,  1.46s/it, Energy=-179.244-0.003j ± 0.041 [σ²=6.775]]
 41%|████      | 1021/2500 [24:53<35:57,  1.46s/it, Energy=-179.166-0.005j ± 0.042 [σ²=7.098]]
